Epoch,Training_Loss,Training_Accuracy,Validation_Loss,Validation_Accuracy,Training_Time,Validation_Time
1,0.6909290143588784,0.543932608232032,0.6892152565149489,0.5449989336745578,0:22:00,0:03:32
2,0.6893666988498088,0.5478780123693748,0.6893166237280145,0.5449989336745578,0:20:57,0:03:14
3,0.6941856731163919,0.5396317622805159,0.6891083605992664,0.5449989336745578,0:20:58,0:03:14
4,0.6907542731734475,0.545780905665742,0.6894573755776814,0.5449989336745578,0:21:01,0:03:14
5,0.6888624669570459,0.5503661050686002,0.6892461402631309,0.5449989336745578,0:21:01,0:03:14
6,0.6885954034966583,0.5509703561526978,0.6891448256760473,0.5449989336745578,0:21:02,0:03:14
7,0.688475345161887,0.5512902537854554,0.6891278126875865,0.5449989336745578,0:21:02,0:03:14
8,0.6883082026661421,0.5513257979668729,0.6890970962366384,0.5449989336745578,0:21:02,0:03:14
9,0.6882949333934292,0.5513257979668729,0.689101267188921,0.5449989336745578,0:21:02,0:03:14
10,0.6881791623728339,0.5513257979668729,0.6891019489623306,0.5449989336745578,0:21:02,0:03:14
11,0.6881172012281103,0.5513257979668729,0.6891097640350546,0.5449989336745578,0:21:03,0:03:15
12,0.6881885477718094,0.5513257979668729,0.6890994305421508,0.5449989336745578,0:21:03,0:03:14
13,0.6880918579789005,0.5513257979668729,0.689097413327247,0.5449989336745578,0:21:02,0:03:14
14,0.6880722239877298,0.5513257979668729,0.6891004214360023,0.5449989336745578,0:21:02,0:03:14
15,0.6880540239528746,0.5513257979668729,0.6891018988532435,0.5449989336745578,0:21:00,0:03:14
16,0.688040259233236,0.5513257979668729,0.689112866298556,0.5449989336745578,0:21:00,0:03:13
17,0.6879959866089922,0.5513257979668729,0.689105466856685,0.5449989336745578,0:20:59,0:03:13
18,0.6879583227657311,0.5513257979668729,0.6891154792166946,0.5449989336745578,0:21:00,0:03:14
19,0.6880078377131842,0.5513257979668729,0.6891365587825738,0.5449989336745578,0:20:57,0:03:13
20,0.6879305583400039,0.5513257979668729,0.6892170497643513,0.5449989336745578,0:21:00,0:03:14
