Epoch,Training_Loss,Training_Accuracy,Validation_Loss,Validation_Accuracy,Training_Time,Validation_Time
1,0.49967388887141884,0.7599345987062008,0.40813748064431254,0.8065685647259542,0:22:28,0:03:36
2,0.3839092241147504,0.871365607450074,0.6779529591384734,0.800917039880572,0:22:25,0:03:31
3,0.2872451494146322,0.9263880002843589,1.0650840695024093,0.7991042866282793,0:22:25,0:03:31
4,0.2152924007863523,0.952690694533311,1.267582099551963,0.798144593730007,0:22:26,0:03:31
5,0.16116697327439422,0.9668728229188926,1.4239542127154916,0.7959053103007033,0:22:25,0:03:31
6,0.11870081785653375,0.9768962820786263,1.4841415528956772,0.8016634676903389,0:22:25,0:03:31
7,0.09411733093780388,0.9819791000213267,1.4828131061166892,0.7951588824909354,0:22:26,0:03:31
8,0.06790605042196132,0.9867064761498565,1.5342817418112147,0.7982512262742585,0:22:25,0:03:32
9,0.059397221895310166,0.9891945688490809,1.7147984911228384,0.7925997014288768,0:22:26,0:03:31
10,0.047987851030790965,0.9912561313712948,1.837978430927472,0.7920665387076137,0:22:25,0:03:31
11,0.036524553884091565,0.9933887822563452,1.8434076860301354,0.7941991895926633,0:22:26,0:03:31
12,0.029606005092914958,0.9948105495130456,1.8201494866278114,0.8004905097035612,0:22:26,0:03:31
13,0.025408101930664808,0.9962323167697451,1.8120604427929206,0.8009170398805711,0:22:26,0:03:31
14,0.01767449673059434,0.9967654794910078,1.9182422341551164,0.8027297931328636,0:22:25,0:03:31
15,0.017680317912930222,0.9972986422122699,2.006549192583825,0.8002772446150559,0:22:25,0:03:31
16,0.01453635101920744,0.9977962607521154,1.8639056442107431,0.8030496907656223,0:22:25,0:03:31
17,0.006777723254879358,0.9987559536503875,2.0925300223465912,0.8024098955001066,0:22:25,0:03:31
18,0.006311431062768072,0.9990758512831448,2.1162287518683764,0.8045425463851573,0:22:25,0:03:31
19,0.0054490593949235114,0.9991469396459801,2.157846237111983,0.8019833653230969,0:22:24,0:03:31
20,0.0027972499145859525,0.999502381460155,2.199603280488057,0.8005971422478136,0:22:24,0:03:31
