Epoch,Training_Loss,Training_Accuracy,Validation_Loss,Validation_Accuracy,Training_Time,Validation_Time
1,0.6947546298886749,0.5338025165280434,0.6898472353348881,0.5448923011303053,0:22:52,0:03:35
2,0.6920289751066788,0.5405914551787855,0.6927473947777629,0.5449989336745578,0:22:54,0:03:35
3,0.6912317820692602,0.5435060780550203,0.6924673315812133,0.5449989336745578,0:22:54,0:03:35
4,0.6901283934823637,0.5467761427454313,0.6964009750827489,0.5449989336745578,0:22:54,0:03:35
5,0.6900264581311458,0.5465984218383431,0.6936852540332236,0.5449989336745578,0:22:54,0:03:34
6,0.6897618888054455,0.5494419563517441,0.6959195054652824,0.5449989336745578,0:22:54,0:03:34
7,0.6893967819648603,0.5496552214402485,0.696555805183418,0.5449989336745578,0:22:54,0:03:34
8,0.6893281973318445,0.5500817516172588,0.6961904884681287,0.5449989336745578,0:22:53,0:03:34
9,0.6890079344188412,0.5512547096040361,0.6980796978973991,0.5449989336745578,0:22:54,0:03:34
10,0.6889093379827927,0.5505793701571033,0.6989694106906786,0.5449989336745578,0:22:54,0:03:34
11,0.688618715993121,0.5510414445155312,0.6972134598386036,0.5449989336745578,0:22:55,0:03:35
12,0.6885834813219673,0.5510059003341136,0.6963184804239109,0.5449989336745578,0:22:55,0:03:34
13,0.6883239304111771,0.551396886329706,0.6950544827425243,0.5449989336745578,0:22:54,0:03:34
14,0.6883262786231689,0.5513968863297061,0.6939308245595418,0.5449989336745578,0:22:54,0:03:34
15,0.6881410561281116,0.5514679746925412,0.6942151805870974,0.5449989336745578,0:22:55,0:03:34
16,0.6881988996965185,0.5513257979668711,0.6918205883513638,0.5449989336745578,0:22:54,0:03:34
17,0.6881571168786658,0.5513257979668711,0.6914126842508542,0.5449989336745578,0:22:54,0:03:34
18,0.6881191572239974,0.5513257979668711,0.6906932771244036,0.5449989336745578,0:22:54,0:03:34
19,0.6879919057310352,0.5513257979668711,0.690303987367597,0.5449989336745578,0:22:53,0:03:34
20,0.6878741012119896,0.5513257979668711,0.6900526433134414,0.5449989336745578,0:22:53,0:03:34
