Epoch,Training_Loss,Training_Accuracy,Validation_Loss,Validation_Accuracy,Training_Time,Validation_Time
1,0.5012011004631315,0.7554204876661751,0.4715200515841721,0.7955854126679457,0:06:40,0:01:01
2,0.38308020543701227,0.8559394327148778,0.7019854673716702,0.7936660268714004,0:06:41,0:01:01
3,0.30546116926757977,0.9133432857041396,1.004023251390949,0.7875879718490068,0:06:41,0:01:01
4,0.23551683382394925,0.9409255704841187,1.2131874603087218,0.789507357645553,0:06:40,0:01:01
5,0.18049383093371285,0.9591241913698784,1.3057693004729345,0.7836425677116654,0:06:40,0:01:01
6,0.14326857020861725,0.9695741807066206,1.3692272215889847,0.7811900191938576,0:06:40,0:01:01
7,0.10742639446581252,0.9772872680742186,1.6155408388563206,0.7794838984858177,0:06:40,0:01:01
8,0.08745277134320512,0.98279661619393,1.624270345870819,0.7816165493708678,0:06:40,0:01:01
9,0.07095732044527907,0.9860311367029225,1.7537556118874609,0.7776711452335251,0:06:41,0:01:01
10,0.05766265605097225,0.987879434136633,1.7848791524782681,0.7805502239283428,0:06:40,0:01:01
11,0.046670937602976914,0.9916826615483051,1.8388527187078443,0.7849221582426951,0:06:41,0:01:01
12,0.038950252510062094,0.9930333404421703,1.9671554242369695,0.7849221582426945,0:06:40,0:01:01
13,0.027870435167017718,0.9948816378758805,2.1432970620821146,0.7809767541053527,0:06:41,0:01:01
14,0.025612012017966628,0.9951304471458027,2.0416146079810513,0.7856685860524626,0:06:40,0:01:01
15,0.01936744117848684,0.9961967725883277,2.0304662861567184,0.7819364470036259,0:06:41,0:01:01
16,0.01736402737654005,0.9968721120352604,2.0743642486236835,0.7838558328001705,0:06:40,0:01:01
17,0.01113973798487481,0.9978673491149501,2.316831342742742,0.7835359351674135,0:06:40,0:01:01
18,0.010684558070494352,0.997938437477785,2.3020018102955735,0.786521646406483,0:06:40,0:01:01
19,0.005394957227974273,0.9989336745574747,2.4421195762250214,0.7850287907869472,0:06:41,0:01:01
20,0.004069215927431046,0.998933674557475,2.4830041403077527,0.7848155256984425,0:06:40,0:01:01
