Epoch,Training_Loss,Training_Accuracy,Validation_Loss,Validation_Accuracy,Training_Time,Validation_Time
1,0.6685664843212544,0.6003412241416071,0.6885705572706113,0.5468116869268502,0:12:19,0:01:48
2,0.6748246983484969,0.5762778133219564,0.6892727948272374,0.5449989336745578,0:12:21,0:01:48
3,0.6899522904852454,0.5471671287410247,0.689424160155286,0.5449989336745578,0:12:21,0:01:48
4,0.6888070187097828,0.5511125328783669,0.6893151810896831,0.5449989336745578,0:12:21,0:01:49
5,0.6889901133991045,0.5511836212412017,0.6894307408436551,0.5449989336745578,0:12:21,0:01:48
6,0.6886971464897428,0.5515035188739593,0.6898902550158559,0.5449989336745578,0:12:21,0:01:48
7,0.6885941702563464,0.5512547096040369,0.6900657173615575,0.5449989336745578,0:12:21,0:01:48
8,0.6885086736665857,0.5512902537854544,0.6897013653033983,0.5449989336745578,0:12:21,0:01:48
9,0.6885991636484918,0.5511480770597843,0.6900273224747646,0.5449989336745578,0:12:21,0:01:48
10,0.6884766738535271,0.5513257979668719,0.689868087121789,0.5449989336745578,0:12:22,0:01:49
11,0.6883247902739604,0.5513257979668719,0.6898386855576943,0.5449989336745578,0:12:22,0:01:48
12,0.688380996017574,0.5513257979668719,0.6897881410477333,0.5449989336745578,0:12:22,0:01:48
13,0.6883521247555844,0.5513257979668719,0.690032685481808,0.5449989336745578,0:12:21,0:01:48
14,0.6883063811970103,0.5513257979668719,0.689637411388158,0.5449989336745578,0:12:22,0:01:48
15,0.688282415312118,0.5513257979668719,0.6899146295402269,0.5449989336745578,0:12:22,0:01:48
16,0.6882984650417238,0.5513257979668719,0.6895143128097324,0.5449989336745578,0:12:21,0:01:48
17,0.6881614109172728,0.5513257979668719,0.6897238592497447,0.5449989336745578,0:12:22,0:01:48
18,0.6881325894847153,0.5513257979668719,0.6895043919731697,0.5449989336745578,0:12:21,0:01:48
19,0.6880316034159596,0.5513257979668719,0.6896943342815358,0.5449989336745578,0:12:21,0:01:48
20,0.6879488804696795,0.5513257979668719,0.6895473273000272,0.5449989336745578,0:12:21,0:01:48
