Epoch,Training_Loss,Training_Accuracy,Validation_Loss,Validation_Accuracy,Training_Time,Validation_Time
1,0.7730021302334648,0.5118717565934469,0.7096933648895928,0.4550010663254425,0:23:21,0:04:12
2,0.7714821653443376,0.5108942916044645,0.7014947238444367,0.4550010663254425,0:23:27,0:04:12
3,0.7717914913675124,0.5142532167484177,0.6891260463231966,0.5449989336745578,0:23:28,0:04:12
