Epoch,Training_Loss,Training_Accuracy,Validation_Loss,Validation_Accuracy,Training_Time,Validation_Time
1,0.694376833722596,0.5337314281652097,0.691635715183507,0.5505438259756884,0:23:12,0:04:34
2,0.6926456526999129,0.5373924788512137,0.691161907832743,0.5505438259756884,0:23:06,0:04:09
3,0.6917924352814887,0.5405559109973717,0.6884206684064347,0.5505438259756884,0:23:05,0:04:09
4,0.6909925303852719,0.5427241060638386,0.6885460919092194,0.5505438259756884,0:23:04,0:04:08
5,0.690692331858804,0.5445013151347132,0.6880617939121664,0.5505438259756884,0:23:04,0:04:08
6,0.6902515080773924,0.5466695102011818,0.6880501609769908,0.5505438259756884,0:23:03,0:04:08
7,0.6901343542709867,0.5472382171038619,0.6880364879460497,0.5505438259756884,0:23:04,0:04:08
8,0.6897624589075384,0.5475581147366196,0.6880361742875702,0.5505438259756884,0:23:04,0:04:08
9,0.6896053078675937,0.5486599843605616,0.6880341704198357,0.5505438259756884,0:23:04,0:04:08
10,0.6894736235000402,0.5485533518163093,0.6880291497104838,0.5505438259756884,0:23:04,0:04:09
11,0.6896000786055428,0.5486955285419787,0.6880307175071286,0.5505438259756884,0:23:05,0:04:09
12,0.6892231874156797,0.5490509703561542,0.6880392376536066,0.5505438259756884,0:23:05,0:04:09
13,0.6889612721237554,0.5494064121703295,0.6880479835197854,0.5505438259756884,0:23:05,0:04:08
14,0.6890117450674654,0.5493353238074945,0.6880691765747388,0.5505438259756884,0:23:08,0:04:09
15,0.688747633530606,0.549655221440252,0.6880580767636412,0.5505438259756884,0:23:10,0:04:09
16,0.6887642836413116,0.5496196772588345,0.6880653627545729,0.5505438259756884,0:23:09,0:04:09
17,0.6888000299412448,0.549655221440252,0.6880760652776414,0.5505438259756884,0:23:09,0:04:09
18,0.6886538883520612,0.549655221440252,0.6880636583973182,0.5505438259756884,0:23:10,0:04:09
19,0.68865273331345,0.549655221440252,0.6880879664527859,0.5505438259756884,0:23:10,0:04:11
20,0.6886441857607845,0.549655221440252,0.6882424635987822,0.5505438259756884,0:23:10,0:04:09
